title,pub_date
"NEW YORK — Worse-than-expected economic data and disappointing results at Microsoft sent Wall Street sharply lower Thursday, extending a new streak of stock volatility into a third day. The Dow Jones industrial average fell more than 150 points.",2009-01-22T05:00:00+0000
"BRADENTON, Florida — How much does your morning glass of orange juice contribute to global warming?",2009-01-22T05:00:00+0000
"MOUNTAIN VIEW, California — Worried by a rapid decline in orders for personal computers, Microsoft, the world's largest software company, initiated the first broad layoffs in its history Thursday and warned of waning technology spending in the months and even years to come.",2009-01-22T05:00:00+0000
"<strong>Google</strong> and <strong>Microsoft</strong> have begun reining in their sideline investments, and Breakingviews suggests that their other noncore projects should be next.",2009-01-22T12:09:40+0000
"Google and Microsoft have begun reining in their sideline investments, and Breakingviews suggests that their other noncore projects should be next.",2009-01-22T12:09:40+0000
"With sales of PCs falling, Microsoft said it would lay off 5 percent of its work force, and warned that technology spending could wane for years to come.",2009-01-22T14:18:32+0000
Blogtalk: A year after Heath Ledger’s death; trying to surf the subways in 22 hours; anticipating the results of last night’s s’MACdown and more New York links.,2009-01-22T17:43:35+0000
Microsoft’s chief executive says the company still covets Yahoo’s search business.,2009-01-22T18:17:09+0000
Mark Steven Teixeira is one of the many Red Sox fans who were left frustrated after Mark Charles Teixeira spurned Boston at the last moment to sign with the despised Yankees.,2009-01-23T02:01:21+0000
History cautions against a traditional lender buying an investment bank. Maybe Bank of America thought it was different this time.,2009-01-23T03:20:54+0000
"LONDON — LONDON: Which finger do you use to press a doorbell? Your answer will reveal your age almost as accurately as wrinkly hands, the way you dance, whether and where you've been pierced, and if you think ""being poked"" means a) a jab in the ribs, b) saying ""hi"" online, or c) something unmentionable.",2009-01-23T05:00:00+0000
"Wall Street tried to shake off fears about weak corporate performance and the stability of the financial system on Friday, as technology stocks posted a strong performance.",2009-01-23T05:00:00+0000
"With controversy swirling over Bank of America‘s deal for Merrill Lynch, Breakingviews notes that the history of finance is littered with disastrous tales of commercial banks acquiring their Wall Street cousins.",2009-01-23T12:21:08+0000
"The major indexes finished about 2 percent lower for the week, their third week of losses.",2009-01-23T12:56:54+0000
From Miguel Helft at Bits:,2009-01-23T13:16:13+0000
Blogtalk: The end of the Kennedy dynasty; getting to know Poster Boy; a “Sex and the City” sequel; and more New York links.,2009-01-23T17:14:30+0000
"It’s not quite the Soviet K.G.B., but a new service called kgb uses human agents to answer texted questions from mobile users for 50 cents a pop.",2009-01-23T17:29:46+0000
"It's not quite the Soviet K.G.B., but a new service called kgb uses human agents to answer texted questions from mobile users for 50 cents a pop.",2009-01-23T17:29:46+0000
"As consumers are finding ways to buy computers at a lower cost, high-margin businesses are hurting.",2009-01-26T00:18:26+0000
A former tenant of an apartment complex whose trademark was its sense of community and fun was surprised when the real estate company declined to renew his lease.,2009-01-26T02:03:16+0000
"SAN FRANCISCO — The global credit crisis may have caused the decline in consumer and business spending that is assaulting the giants of high tech. But as the dominant technology companies try to emerge from this slump, they may find themselves blaming people like David Title just as much as they blame Wall Street.",2009-01-26T05:00:00+0000
"European stocks followed Asian markets lower, hurt by weak corporate and economic news and confirmation that Britain plunged into recession at the end of last year.",2009-01-26T12:03:01+0000
Is eBay sending out smoke signals that Skype could be had for the right price?,2009-01-26T12:39:50+0000
The Masters of the Universe no longer sit atop the magic mountain.,2009-01-26T12:59:00+0000
Blogtalk: Blago-isms; John Thain is now the most-hated man on Wall Street; Joe Torre’s new book causes a stir; reactions to the ’21’ club’s dressed-down policy and more New York links.,2009-01-26T19:46:17+0000
"Google’s useful Notebook application has been discontinued for new users, but other cloud-computing services remain.",2009-01-27T00:32:48+0000
"Google’s useful Notebook application has been discontinued for new users, but other cloud-computing services remain.",2009-01-27T00:32:48+0000
Digital harassment has gotten to be such a problem that it’s now the focus of a campaign from the Advertising Council.,2009-01-27T02:00:19+0000
"SAN FRANCISCO — Yahoo's business continued to deteriorate in the fourth quarter, compounding the challenges facing Carol Bartz, the new chief executive, as she seeks to turn around the Internet company's fortunes.",2009-01-27T05:00:00+0000
"With a new leader at the helm, chatter about a potential Microsoft-Yahoo tie-up has resurfaced. But, wonders Fortune, do the reasons for Microsoft’s one-time $45 billion bid still make sense?",2009-01-27T12:28:03+0000
The online-backup service has reviews on Amazon written by full-time employees.,2009-01-27T15:28:47+0000
The online-backup service has reviews on Amazon written by full-time employees.,2009-01-27T15:28:47+0000
Blogtalk: Bernie Madoff’s Palm Beach home got tee-peed; Coney Island’s $64 million potato chip; will the State Senate save rent control; and more New York links.,2009-01-27T17:55:25+0000
Online marketplace CafePress wants to export a bite-sized version of its shop across blogs and social networks.,2009-01-27T18:55:25+0000
The challenge for the Obama administration is transforming the economy when Wall Street and Silicon Valley aren’t able to.,2009-01-27T20:21:58+0000
"The “21” Club, virtually the last restaurant in town with a neckwear rule, has loosened its tie for the first time since it opened 79 years ago.",2009-01-28T00:00:17+0000
Google provides “experimental” offline access to Gmail.,2009-01-28T00:00:40+0000
"There is an option that might not only save newspapers but also make them stronger: Turn them into nonprofit, endowed institutions — like colleges and universities.",2009-01-28T02:38:39+0000
"WASHINGTON — President Barack Obama on Wednesday pressed his public campaign for passage of an $816 billion economic stimulus package. But while approval appeared assured in a pending House vote, his efforts to woo Republicans and secure a strong bipartisan endorsement looked largely futile.",2009-01-28T05:00:00+0000
Will Carol A. Bartz sell Yahoo’s search business to Microsoft?,2009-01-28T11:49:40+0000
Blogtalk: John Updike’s view of 9/11 from Brooklyn Heights; rats at the movies in Union Square; the Chinese New Year with the guys from “Flight of the Conchords”; and more New York links.,2009-01-28T16:21:54+0000
"Bill Keller is answering questions from readers Feb. 2-6, 2009.",2009-01-28T17:35:54+0000
"A day to ponder Big Brother in every Ethernet jack, to call for changes or maybe to stay home in bed under the covers.",2009-01-28T18:05:44+0000
Telephony providers like Skype and Fring make themselves available as apps.,2009-01-28T22:32:04+0000
The deal between YouTube and the William Morris Agency would place the company’s clients in made-for-the-Web productions.,2009-01-29T01:15:58+0000
"ENTASOPIA, Kenya — Correction appended",2009-01-29T05:00:00+0000
"YouTube and the William Morris Agency, the Hollywood talent agency, are close to signing a deal that would place the company's clients in made-for-the-Web productions.",2009-01-29T05:00:00+0000
"Eric Schmidt, Google’s chief executive, discusses broadband development during a meeting with President Obama on the stimulus.",2009-01-29T16:22:59+0000
Blogtalk: The Apollo Theater turns 75; Streit’s matzo factory is off the market; finding the windiest corner of the city; and more New York links.,2009-01-29T17:02:12+0000
"Jennifer Allora and Guillermo Calzadilla at Gladstone, Kit Rank at McKee, Zach Harris at Max Protetch and more.",2009-01-29T23:12:42+0000
Google’s established Web mail service is soon accessible without a Web connection.,2009-01-29T23:42:53+0000
"The new iPhone update fixes two problems, but doesn’t introduce new features — that we know of.",2009-01-29T23:44:07+0000
"The new iPhone update fixes two problems, but doesn’t introduce new features — that we know of.",2009-01-29T23:44:07+0000
Stanford University Prof. Bill Dally has joined Nvidia as its new head of research.,2009-01-30T00:34:31+0000
"“Pride of Place: Dutch Cityscapes of the Golden Age,” opening on Sunday at the National Gallery of Art, shines a light on a time of prosperity for the Dutch Republic.",2009-01-30T00:37:33+0000
"Cheech & Chong, the kings of stoner comedy, hit the comeback trail.",2009-01-30T01:59:40+0000
"In Forbes’ annual list of top-performing venture capitalists, many owe their rankings to past glories, not recent ones.",2009-01-30T02:38:48+0000
"NEW HAVEN, Connecticut — 'The basis of our governments being the opinion of the people, the very first object should be to keep that right,"" Thomas Jefferson wrote in January 1787. ""And were it left to me to decide whether we should have a government without newspapers or newspapers without a government, I should not hesitate to prefer the latter.""",2009-01-30T05:00:00+0000
" How To Live   A Search for Wisdom From Old People (While They Are Still on This Earth). By Henry Alford. 262 pages. Twelve, $23.99.",2009-01-30T05:00:00+0000
"What are you working on? I’m finishing a new book, a not-quite-sequel to my not-quite “children’s book” of four years ago, “The King In The Window,” which will be called — which is called — “The Steps Across The Water.”",2009-01-30T12:00:09+0000
"<strong>What are you working on?</strong> I'm finishing a new book, a not-quite-sequel to my not-quite ""children's book"" of four years ago, <a href=""http://www.nytimes.com/2005/11/13/books/review/13swope.html"">""The King In The Window,""</a> which will be called — which is called — ""The Steps Across The Water."".",2009-01-30T12:00:09+0000
From Claire Cain Miller at Bits:,2009-01-30T12:14:44+0000
"Autos | The car industry could save itself by becoming more like Google, a book excerpt says — by involving customers in the design of the cars. “The approach could change the relationship of customers to the brand and that would change the brand itself. Imagine that, the collaborative community car: our car.” [Business Week]",2009-01-30T13:19:21+0000
"When Internet connections arrive in small towns like Entasopia, Kenya, they put new tools into the hands of people hungry to use them, and for some there, that has had wide repercussions.",2009-02-02T01:52:29+0000
"Google Book Search and its millions of works, aided by a recent class-action settlement, promise to transform the way information is collected.",2009-02-02T02:49:23+0000
Microsoft and Google have more in common than the dominance of their respective markets. Both are also essentially one-trick ponies that have used their prodigious cash flows to pursue a host of side projects in attempts to diversify. And neither has had much success.,2009-02-02T05:00:00+0000
SAN FRANCISCO — Google said Thursday that its net income in the fourth quarter dropped 68 percent from a year earlier on one-time charges as the deepening recession slowed growth of its online advertising business.,2009-02-02T05:00:00+0000
"On Inauguration Eve, as a champagne-sipping crowd swirled around the Newseum downtown, nobody seemed to notice the doe-eyed actress Jessica Alba, sitting quietly on a bench.",2009-02-02T05:00:00+0000
"In 2002, Google began to drink the milkshakes of the book world.",2009-02-02T05:00:00+0000
Microsoft and Google have more in common than the dominance of their respective markets. Both are also essentially one-trick ponies that have used their prodigious cash flows to pursue a host of side projects in attempts to diversify. And neither has had much success.,2009-02-02T05:00:00+0000
"Turkey’s prime minister records a message for YouTube, despite the fact that YouTube is banned in Turkey.",2009-02-02T16:56:17+0000
"Turkey's prime minister records a message for YouTube, despite the fact that YouTube is banned in Turkey.",2009-02-02T16:56:17+0000
Blogtalk: Joe Torre says “I’m sorry”; Brooklyn rents holding steady; the remaking of Stuyvesant Town is a clash of the utopias; and more New York links.,2009-02-02T17:23:28+0000
"Michael Phelps may not be as worried about his “Google reputation” as one marketing blogger thinks he should be, but he probably is concerned about his many endorsement deals, in the wake of an incriminating photograph of him with a bong.",2009-02-03T01:06:50+0000
"Michael Phelps may not be as worried about his ""Google reputation"" as one marketing blogger thinks he should be, but he probably is concerned about his many endorsement deals, in the wake of an incriminating photograph of him with a bong.",2009-02-03T01:06:50+0000
The commercials that NBC broadcast during the fourth quarter of the Super Bowl fared well in many postgame polls and surveys.,2009-02-03T02:49:18+0000
"The optimistic financiers who give entrepreneurs their first cash infusion are cutting back, threatening the technology economy.",2009-02-03T03:53:12+0000
"Madison Avenue may be rethinking a common belief about advertising on the Super Bowl — avoid buying spots that will run in the fourth quarter, for fear of blowouts — after the second championship in a row was decided in the final moments of play.",2009-02-03T05:00:00+0000
"MILAN — Four executives of Google went on trial Tuesday, accused of crimes stemming from the posting of a video on its Italian-language Web site in a case that could have wide-ranging implications.",2009-02-03T05:00:00+0000
"Two and a half years ago, the software engineers behind Google Earth, the searchable online replica of the planet, were poised to fill an enormous data gap, adding the two-thirds of the globe that is covered by water in reality and was blue, and blank, online.",2009-02-03T05:00:00+0000
"Wall Street tried to shake off fears about weak corporate performance and the stability of the financial system on Friday. While the Standard & Poor's 500-stock index and the Nasdaq were able to push higher, the Dow fell short.",2009-02-03T05:00:00+0000
Technology entrepreneurs are having a devil of a time finding angels.,2009-02-03T11:46:46+0000
"Blogtalk: “I Lego New York;” a leather salesman makes a political pitch; New York, Dubai, for sale; and more links.",2009-02-03T16:34:47+0000
A plan for preventing the collapse of the oceans’ fish harvests.,2009-02-04T03:00:51+0000
A plan for preventing the collapse of the oceans' fish harvests.,2009-02-04T03:00:51+0000
"Dodgeball may be dead, but Google is back with a new service, Latitude, that lets smartphone users share their whereabouts with their friends.",2009-02-04T08:01:59+0000
"Dodgeball may be dead, but Google is back with a new service, Latitude, that lets smartphone users share their whereabouts with their friends.",2009-02-04T08:01:59+0000
"The media company reported a fourth-quarter loss, hurt by a $24.2 billion write-down for its cable, publishing and AOL assets.",2009-02-04T12:05:10+0000
A long-fought Mideast issue meets Google.,2009-02-04T16:30:50+0000
A long-fought Mideast issue meets Google.,2009-02-04T16:30:50+0000
Blogtalk: A diner is ready to ramble; a book talks about the police as a counterterrorist force; anger over prostitution stings at adult bookstores; and more links.,2009-02-04T16:58:48+0000
"There is no Android Cupcake system in the works, but there is an update that adds voice recognition.",2009-02-04T18:08:51+0000
A debate on the fair use of journalism published online.,2009-02-04T19:00:50+0000
"Mr. Homer, a Silicon Valley executive, played important roles in the development of three waves of technology — the personal computer, the hand-held device and the Internet.",2009-02-05T01:13:26+0000
To the Editor:.,2009-02-05T01:55:51+0000
Widely available broadband access and new streaming sites have made it easy to watch pirated video online.,2009-02-05T02:45:42+0000
"The recent censoring of a tongue-in-cheek variety show has provoked howls from China’s so-called netizens, critical of their government’s control of the Web.",2009-02-05T02:59:25+0000
"SAN FRANCISCO — Steve Wozniak, the co-founder of Apple, could ignore the call of the motherboard no longer. He is going back to work — this time at Fusion-io, a start-up company that tweaks computers to let them tap vast amounts of storage at very quick rates.",2009-02-05T05:00:00+0000
"NEW YORK — On the day last July when ""The Dark Knight"" arrived in theaters, Warner Brothers was ready with an ambitious anti-piracy campaign that involved months of planning and steps to monitor each physical copy of the film.",2009-02-05T05:00:00+0000
"A sad story, but it's not new",2009-02-05T05:00:00+0000
"PARIS — On the television news, the World Economic Forum in Davos last week sometimes seemed like a duel between the world's two most prominent advertising executives, Martin Sorrell and Maurice Lévy.",2009-02-05T05:00:00+0000
"BEIJING — It was meant to be a tongue-in-cheek alternative to the stultifying variety show China Central Television beams into hundreds of millions of living rooms on the eve of each Lunar New Year holiday. But the program, called the Shanzhai, or ""knockoff,"" Spring Festival Gala, was not to be.",2009-02-05T05:00:00+0000
"BEIJING — It was meant to be a tongue-in-cheek alternative to the stultifying variety show beamed into hundreds of millions of living rooms on the eve of each Lunar New Year holiday. But the program, called ""Shanzhai,"" which roughly translates as ""knockoff"" or ""underground"" gala, was not to be.",2009-02-05T05:00:00+0000
By a longtime crowdsourcer.,2009-02-06T00:40:14+0000
"As more capable mobile devices become available, the market for reading on cellphones could grow.",2009-02-06T01:57:09+0000
SAN FRANCISCO — More electronic books are coming to mobile phones.,2009-02-06T05:00:00+0000
MEANWHILE,2009-02-06T05:00:00+0000
"In this lesson, students will compare and contrast Times Topics pages with Wikipedia as potential sources of information and use Times Topics pages to tackle classroom research questions. ( Click here for a companion lesson for Grades 3-5.)",2009-02-06T05:00:00+0000
"Mr. Homer was a Silicon Valley executive who played important roles in the development of three waves of technology — the personal computer, the hand-held device and the Internet.",2009-02-06T05:20:31+0000
"What are you working on? I’m achingly close to starting to write the next book in earnest, which is going to be a more general book about how important ideas emerge and spread through society.",2009-02-06T12:00:47+0000
"A glitch sent repeated texts to Google SMS users earlier this week, and some people may have to pay for them.",2009-02-06T15:34:20+0000
"A glitch sent repeated texts to Google SMS users earlier this week, and some people may have to pay for them.",2009-02-06T15:34:20+0000
"Blogtalk: Another ‘Sex and the City’ movie; Big Pun; the Mercury Lounge building is for sale,and more new York links.",2009-02-06T18:13:29+0000
"Escalating its efforts to dominate the fledgling industry for electronic books, Amazon introduced a new version of its electronic book reader Monday, dubbed Kindle 2.",2009-02-09T05:00:00+0000
"'There was of course no way of knowing whether you were being watched at any given moment... It was even conceivable that they watched everybody all the time.""",2009-02-09T05:00:00+0000
"President Obama has named the venture capital veteran John Doerr to his new 16-member Economic Recovery Advisory Board, which will “provide advice directly to the president on the programs to jump-start economic growth and facilitate economic stability,” the White House said Friday.",2009-02-09T12:17:28+0000
"President Obama has named the venture capital veteran John Doerr to his new 16-member Economic Recovery Advisory Board, which will ""provide advice directly to the president on the programs to jump-start economic growth and facilitate economic stability,"" the White House said Friday. The committee, led by the former Federal Reserve chairman Paul A. Volcker, includes a [...].",2009-02-09T12:17:28+0000
"Frank Quattrone, the tech banking star during the Internet boom who recently started his own firm, is setting his sights on Europe.",2009-02-09T15:44:39+0000
"Bishop Richard Williamson, who has been ordered by the Vatican to retract his statements denying the Holocaust, now says he will “review the historical evidence,” but is making no promises that he will, in fact, recant.",2009-02-09T16:07:25+0000
Apple iPhoto adds the ability to organize photo libraries by faces and locations.,2009-02-09T17:30:31+0000
Apple iPhoto adds the ability to organize photo libraries by faces and locations.,2009-02-09T17:30:31+0000
Blogtalk: Cutbacks at New York University’s student paper; freedom for Brooklyn’s beekeepers; learning to love bankers and more New York links.,2009-02-09T17:37:16+0000
"Though the upgrades to the electronic book reader were only incremental, Amazon defined some ambitious goals for the device.",2009-02-09T17:53:50+0000
Google will announce its entry into the small but growing business of “smart grid.”,2009-02-10T01:56:37+0000
"SAN FRANCISCO — Google will announce its entry Tuesday into the small but growing business of ""smart grid,"" digital technologies that seek to both keep the electrical system on an even keel and reduce electrical energy consumption.",2009-02-10T05:00:00+0000
"BRUSSELS — Seventeen social networking sites in Europe, including Facebook and MySpace, signed a pact Tuesday aimed at curbing ""cyberbullying"" and protecting the privacy of underage users, the European Commission said.",2009-02-10T05:00:00+0000
"WASHINGTON — To rally support for his administration's economic recovery bill last week, President Barack Obama invited about a dozen chief executives, seven of them from technology and energy companies, to the Oval Office of the White House.",2009-02-10T05:00:00+0000
"Michael Sanderson is worried. Dr. Sanderson, a biologist at the University of Arizona, is part of an effort to figure out how all the estimated 500,000 species of plants are related to one another. For years now the researchers have sequenced DNA from thousands of species from jungles, tundras and museum drawers. They have used supercomputers to crunch the genetic data and have gleaned clues to how today's diversity of baobobs, dandelions, mosses and other plants evolved over the past 450 million years. The pace of their progress gives Sanderson hope that they will draw the entire evolutionary tree of plants within the next few years. ""It's within striking distance,"" Sanderson said.",2009-02-10T05:00:00+0000
"PARIS — American readers can already move on to the sequel to Amazon.com's popular electronic book reader, the Kindle. But, as with many popular gadgets that make their debut in the United States, international audiences can't even get their hands on the original yet.",2009-02-10T05:00:00+0000
Could the oceans become the place where humanity finally gets its act together? Or will we become the victim of the many environmental threats now coming together?,2009-02-10T05:00:00+0000
"Escalating its efforts to dominate the fledgling industry for electronic books, Amazon.com introduced on Monday a new version of its electronic book reader, called Kindle 2.",2009-02-10T05:00:00+0000
"WASHINGTON — To rally support for his administration's economic recovery bill last week, President Barack Obama invited about a dozen chief executives, seven of them from technology and energy companies, to the Oval Office.",2009-02-10T05:00:00+0000
"PARIS — At a time when the world is looking forward to a new spirit of reconciliation, the Roman Catholic Church has been caught looking backward.",2009-02-10T05:00:00+0000
The influence of technology leaders in shaping President Obama’s bill is palpable: the stimulus bill contains big provisions for technology projects.,2009-02-11T01:42:31+0000
The centerpiece of our stimulus should be to stimulate everything that makes us smarter and attracts smart people to our shores.,2009-02-11T03:05:00+0000
"Blogtalk: A sign for “Brighten” Beach in the subway, guerrilla marketing on phone booths, The New Yorker on the Kindle and more city links.",2009-02-11T16:48:36+0000
"Just another Internet time drain, or better than e-mail and phone calls combined?",2009-02-11T21:35:36+0000
How do I get my contacts from an Outlook address book onto an iPhone?,2009-02-11T22:12:14+0000
Web-based mail is great -- until you don’t have an Internet connection.,2009-02-11T22:15:23+0000
"The Hub home phone system has some useful features, but it’s not quite the promised great leap.",2009-02-11T23:03:21+0000
"When built, immense arrays of mirrors, towers and turbines in the Mojave Desert could provide enough electricity to power 845,000 homes.",2009-02-12T01:15:06+0000
Blogtalk: A prank on the subway escalator; Valentine’s dinner at Ikea; the history of Welfare Island; and more New York links.,2009-02-12T16:15:54+0000
"Midway Games, whose slow and steady financial decline generated huge losses for the media mogul Sumner Redstone, has filed for bankruptcy protection.",2009-02-12T17:48:38+0000
"Midway Games, the video game maker known for the 1990s hit Mortal Kombat, has lost its fight to stay out of bankruptcy court.",2009-02-12T17:48:38+0000
The decision is the second major setback for Google’s ambitions to expand its advertising business beyond the Internet.,2009-02-12T19:51:34+0000
JAZZ.,2009-02-12T20:23:00+0000
The leading search engines team up to eliminate duplicate URLs from the Web.,2009-02-12T20:30:42+0000
The leading search engines team up to eliminate duplicate URLs from the Web.,2009-02-12T20:30:42+0000
"“Eastbound & Down,” a comedy beginning Sunday on HBO, tracks a former drunken pitching star who forced himself into retirement by the depths of his own jerkiness.",2009-02-12T23:20:11+0000
YouTube allows users to download a limited number of videos for free or fee.,2009-02-13T01:15:44+0000
"A group of dedicated open-government activists have teamed up to push the federal court records system into the 21st century, much to the annoyance of the government.",2009-02-13T02:19:09+0000
"Addressing the question of high executive pay, an economist looks at whether General Electric’s former C.E.O. Jack Welch was responsible for his company’s rising stock price.",2009-02-13T11:21:04+0000
"Addressing the question of high executive pay, an economist looks at whether General Electric's former C.E.O. Jack Welch was responsible for his company's rising stock price.",2009-02-13T11:21:04+0000
Offline Gmail downloads a copy of your mailbox and all the recent messages when you do have Internet access and keeps it all available in your Web browser when you don’t.,2009-02-13T11:44:52+0000
Web-based mail is great — until you don’t have an Internet connection.,2009-02-13T11:44:52+0000
Google has acquired the buildings and premises of a mill site in Finland for around $51.7 million.,2009-02-13T12:18:02+0000
Blogtalk: Drinking in St. Petersburg versus Brighton Beach; reality television looks for ex-Wall Streeters; Halfsteak aims itself at frugal foodies; and other New York links.,2009-02-13T16:45:40+0000
"Two activists have done a lot to make federal records freely available online, but at times it’s been scary.",2009-02-13T20:34:09+0000
How the online advertising industry is and isn’t responding to the privacy guidelines published by the Federal Trade Commission.,2009-02-13T21:10:24+0000
A Deal Maker’s.,2009-02-17T01:51:26+0000
The cellphone is the world's most ubiquitous computer. The four billion cellphones in use around the world carry personal information and provide access to the Web and are being used more and more to navigate the real world.,2009-02-17T05:00:00+0000
"BARCELONA — At the world's biggest mobile phone show, the buzz is about software.",2009-02-17T05:00:00+0000
"Barry Diller’s deal-making has left him flush — too flush, Breakingviews says.",2009-02-17T12:36:27+0000
"Blogtalk: A-Rod meets the press, Norah Jones buys a house in Brooklyn, the New York Toy Fair starts, the most expensive apartments, Barbie takes Manhattan and more New York links.",2009-02-17T16:57:11+0000
"Vodafone and HTC unveil a new touch-screen phone using Google's Android software, but it is for only the European market for now.",2009-02-17T17:49:46+0000
"Vodafone and HTC unveil a new touch-screen phone using Google’s Android software, but it is for only the European market for now.",2009-02-17T17:49:46+0000
"This week, the Android market will throw the door open to developers who want to charge for applications.",2009-02-17T18:01:20+0000
"The Android Market will offer paid applications by mid week, but will it finally get organized?",2009-02-17T18:01:20+0000
"The focus has shifted from devices to mobile operating systems, shaking up a market that had been dominated by Nokia.",2009-02-18T01:41:13+0000
A small search engine accused Google of raising its ad rates after it realized the company was a potential competitor.,2009-02-18T02:14:44+0000
"In this lesson, students consider the various uses of maps in today’s world, then develop innovative map ideas that utilize technology.",2009-02-18T05:00:00+0000
The Eye-Fi Explore SD is a wonder of miniaturization: a 2-gigabyte memory card outfitted with a Wi-Fi chipset that automatically uploads photos.,2009-02-18T14:53:02+0000
The Eye-Fi Explore SD is a wonder of miniaturization: an affordable 2-gigabyte memory card outfitted with a Wi-Fi chipset that automatically uploads photos.,2009-02-18T14:53:02+0000
The decision by the blogging platform Tumblr to shut down blogs devoted to criticism of other bloggers has raised the issue of whether online communities are best policed or left alone.,2009-02-18T16:28:46+0000
"Internet | One big infrastructure stimulus could be virtual, a blog says. In the name of transparency, all stimulus-spending data is supposed to be posted at a new government site, Recovery.gov. And such databases can “spawn new business and grease the wheels of the economy,” as when marketing firms slice and dice Census data. [Portfolio]",2009-02-18T18:17:11+0000
"Blogtalk: Twitter at Fashion Week, Armani blogging, a student journalist’s lament and more New York links.",2009-02-18T19:04:34+0000
"What do social networking sites like Facebook owe their users, who happily plaster their pages with personal information?",2009-02-19T01:11:29+0000
"Facing backlash, Facebook reversed its policy to keep users’ data even after they terminate their account. What do social networking sites owe their users?",2009-02-19T01:11:29+0000
"For the second time this month, a small earthquake, magnitude 2.4, struck northern New Jersey.",2009-02-19T03:02:49+0000
"The struggling search engine is trying to win business back from its big rival, Google, by improving click-through rates.",2009-02-19T03:37:30+0000
"Yahoo is introducing a new type of search advertising that integrates images and video in paid listings, the company plans to announce Thursday.",2009-02-19T05:00:00+0000
"SAN FRANCISCO — Baidu.com, which runs the most popular Chinese online search engine, posted a 31 percent increase Thursday in fourth-quarter profit but forecast a decline in sales in the current quarter.",2009-02-19T05:00:00+0000
"SAN FRANCISCO — Baidu.com Inc., which runs China's most popular online search engine, posted a 31 percent increase in fourth-quarter profit on Thursday but forecast a decline in sales in the current quarter.",2009-02-19T05:00:00+0000
"More powerful versions of the ARM processor, used in cellphones, will allow small notebook computers mainly for Web surfing to sell for $200 at the end of this year.",2009-02-19T11:28:31+0000
"More powerful versions of the ARM processor, used in cellphones, will allow small notebook computers mainly for Web surfing to sell for $200 at the end of this year.",2009-02-19T11:28:31+0000
"Internet | The future of Web journalism as seen by a Google senior vice president: “We won’t (and shouldn’t) try to stop the faceless scribes of drivel, but we can move them to the back row of the arena.” [GoogleBlog]",2009-02-19T12:03:56+0000
A new alliance between Sprint Nextel and Palm looks like two drunks propping each other up.,2009-02-20T00:25:57+0000
William H. Goetzmann’s strange and valuable book is an intellectual history of American identity and what he calls the country’s “cosmotopian ideals.”,2009-02-20T01:36:09+0000
MEANWHILE,2009-02-20T05:00:00+0000
"Jedediah Purdy, who teaches law at Duke and Yale, is the author, most recently, of “A Tolerable Anarchy.”",2009-02-20T12:00:07+0000
Blogtalk: The N.Y.U. takeover; prawn-cheese spread in a tube; displaced bookstores of Brooklyn; Sports Museum of America death watch; and more New York links.,2009-02-20T16:42:06+0000
A Pulitzer Prize-winning scholar at John Jay College has received threatening messages intended for a professor with the same name embroiled in a free-speech controversy at Los Angeles City College.,2009-02-20T17:15:32+0000
A Pulitzer Prize-winning scholar at John Jay College has received threatening messages intended for a professor with the same name embroiled in a free-speech controversy at Los Angeles City College.,2009-02-20T17:15:32+0000
A site points inquiring people to a powerful Internet tool.,2009-02-20T19:36:33+0000
"New maps and regulatory plans related to carbon dioxide, and more impacts of Arctic warming.",2009-02-20T20:53:35+0000
Search engines are starting to penetrate databases that are set up to respond to typed queries.,2009-02-23T01:19:00+0000
"On Oct. 7, 1999, a young photographer named Jonathan Saunders hauled his camera gear across town to the Lipstick Building in Midtown New York for one of his first portrait assignments.",2009-02-23T05:00:00+0000
"Investors called it another day of water-torture declines on Wall Street: drop, drop, drop.",2009-02-23T05:00:00+0000
"For Thomas L. Friedman, reading the news that General Motors and Chrysler are now lining up for another $20 billion or so in government aid — on top of the billions they’ve already received or requested — leaves him with the sick feeling that we are subsidizing the losers and for only one reason: because they claim that their funerals would cost more than keeping them on life support. ",2009-02-23T11:49:48+0000
"Yahoo Chief Executive Carol Bartz could announce a major management reorganization as early as next week, according to the blog AllThingsD.",2009-02-23T12:22:07+0000
Investors pushed the Dow and S.&P. 500 down to 1997 levels as losses piled up in technology and major industrial companies.,2009-02-23T13:46:00+0000
Blogtalk: Movies and New York; SubKulture at Hell’s Gate in Astoria; the science barge in Brooklyn; mud-slinging in a Council race; and more New York links.,2009-02-23T16:12:49+0000
Companies and people who use Internet services to store information may have less privacy protection than if they kept the data in their homes and offices.,2009-02-23T23:20:54+0000
"Larry Brilliant, the executive director of Google.org, said he would step down from managing Google’s philanthropic unit.",2009-02-24T02:52:35+0000
"SAN FRANCISCO — Larry Brilliant, the executive director of Google.org, is stepping down from managing Google's philanthropic unit and has signaled that Google.org may curtail its financing of nonprofit groups unless they are closely aligned with Google projects.",2009-02-24T05:00:00+0000
"In the high-tech industry, you live for the day when your product name becomes a verb. ""I Googled him."" ""She's been Photo- shopped.""",2009-02-24T05:00:00+0000
"While the changes in the new Kindle are fairly minor, they’re exactly what was needed to turn a very good electronic book reader into an even better one.",2009-02-24T05:00:04+0000
"On a day when two leading stock indexes sank to their lowest point in more than a decade, Wall Street did not need the dire problems of banks to lead the way to the bottom.",2009-02-24T11:57:32+0000
